t_s,T_K,e_Pa,Sw,Si,Ncloud,Nice,r_cloud_m,r_ice_m,drcloud_dt,drice_dt,qcloud,qice,cond_rate_kgm3s,dep_rate_kgm3s,ice_active
423.0,268.9200000000038,447.3865690158897,0.0011246346290605391,0.11236070514340057,500003000.0,0.0,7.805158957288974e-06,5e-06,6.717102545993396e-09,0.0,0.0009958787739312554,0.0,2.5711532146161084e-06,0.0,0
424.0,268.91000000000383,447.05105185222,0.0011235517240189008,0.11235950191557653,500003000.0,0.0,7.811860231551033e-06,5e-06,6.701274262059225e-09,0.0,0.0009984460713839444,0.0,2.5695010260920588e-06,0.0,0
425.0,268.90000000000384,446.715763308113,0.0011224730854650922,0.11235830342829445,500003000.0,0.0,7.818545751563611e-06,5e-06,6.685520012577316e-09,0.0,0.0010010117261620925,0.0,2.5678498818311047e-06,0.0,0
426.0,268.89000000000385,446.3807032313387,0.0011213986850648894,0.11235710965007195,500003000.0,0.0,7.825215590800377e-06,5e-06,6.669839236766624e-09,0.0,0.00100357573925777,0.0,2.566199780094713e-06,0.0,0
427.0,268.88000000000386,446.04587146989775,0.0011203284947629566,0.11235592054973642,500003000.0,0.0,7.831869822180137e-06,5e-06,6.654231379760446e-09,0.0,0.0010061381116617796,0.0,2.5645507191777004e-06,0.0,0
428.0,268.87000000000387,445.711267872023,0.0011192624867606416,0.11235473609640079,500003000.0,0.0,7.838508518072554e-06,5e-06,6.63869589241624e-09,0.0,0.0010086988443636364,0.0,2.5629026973648688e-06,0.0,0
429.0,268.8600000000039,445.376892286174,0.0011182006335355155,0.11235355625948396,500003000.0,0.0,7.845131750303928e-06,5e-06,6.623232231374592e-09,0.0,0.0010112579383516095,0.0,2.5612557129831454e-06,0.0,0
430.0,268.8500000000039,445.04274456103667,0.001117142907821167,0.11235238100869016,500003000.0,0.0,7.851739590162811e-06,5e-06,6.607839858882863e-09,0.0,0.0010138153946127179,0.0,2.5596097643625753e-06,0.0,0
431.0,268.8400000000039,444.70882454552134,0.0011160892826094226,0.11235121031401052,500003000.0,0.0,7.858332108405563e-06,5e-06,6.5925182427531056e-09,0.0,0.0010163712141327418,0.0,2.5579648498485493e-06,0.0,0
432.0,268.8300000000039,444.3751320887618,0.0011150397311436855,0.11235004414571503,500003000.0,0.0,7.864909375261831e-06,5e-06,6.577266856268224e-09,0.0,0.001018925397896225,0.0,2.5563209677935974e-06,0.0,0
433.0,268.8200000000039,444.04166704011095,0.001113994226928261,0.11234888247436481,500003000.0,0.0,7.871471460440015e-06,5e-06,6.562085178183329e-09,0.0,0.0010214779468865067,0.0,2.5546781165857344e-06,0.0,0
434.0,268.8100000000039,443.70842924914075,0.0011129527437094833,0.11234772527078829,500003000.0,0.0,7.878018433132577e-06,5e-06,6.546972692561483e-09,0.0,0.0010240288620857133,0.0,2.553036294612012e-06,0.0,0
435.0,268.80000000000393,443.3754185656403,0.0011119152554799339,0.11234657250608882,500003000.0,0.0,7.884550362021323e-06,5e-06,6.5319288887467776e-09,0.0,0.0010265781444747716,0.0,2.5513955002749554e-06,0.0,0
436.0,268.79000000000394,443.0426348396137,0.0011108817364766654,0.11234542415164084,500003000.0,0.0,7.891067315282625e-06,5e-06,6.516953261302655e-09,0.0,0.0010291257950334224,0.0,2.5497557319951245e-06,0.0,0
437.0,268.78000000000395,442.7100779212783,0.0011098521611758727,0.11234428017908415,500003000.0,0.0,7.897569360592555e-06,5e-06,6.502045309930233e-09,0.0,0.0010316718147402276,0.0,2.5481169882054487e-06,0.0,0
438.0,268.77000000000396,442.37774766106196,0.0011088265042944467,0.11234314056032724,500003000.0,0.0,7.904056565131982e-06,5e-06,6.4872045394277784e-09,0.0,0.0010342162045725888,0.0,2.546479267361254e-06,0.0,0
439.0,268.76000000000397,442.04564390960365,0.00110780474077532,0.11234200526752813,500003000.0,0.0,7.910528995591538e-06,5e-06,6.4724304595561205e-09,0.0,0.0010367589655067377,0.0,2.544842567912961e-06,0.0,0
440.0,268.750000000004,441.7137665177504,0.0011067868457974583,0.11234087427310824,500003000.0,0.0,7.916986718176587e-06,5e-06,6.4577225850491736e-09,0.0,0.001039300098517756,0.0,2.543206888335307e-06,0.0,0
441.0,268.740000000004,441.38211533655385,0.0011057727947740847,0.11233974754974896,500003000.0,0.0,7.923429798612143e-06,5e-06,6.443080435556024e-09,0.0,0.0010418396045795992,0.0,2.5415722271294754e-06,0.0,0
442.0,268.730000000004,441.0506902172729,0.0011047625633298086,0.1123386250703664,500003000.0,0.0,7.929858302147605e-06,5e-06,6.4285035354610225e-09,0.0,0.0010443774846650704,0.0,2.53993858277658e-06,0.0,0
443.0,268.720000000004,440.7194910113686,0.0011037561273243846,0.11233750680813825,500003000.0,0.0,7.936272293561581e-06,5e-06,6.413991413976536e-09,0.0,0.0010469137397458581,0.0,2.538305953798318e-06,0.0,0
444.0,268.710000000004,440.3885175705019,0.0011027534628391678,0.11233639273648799,500003000.0,0.0,7.942671837166599e-06,5e-06,6.399543605018603e-09,0.0,0.0010494483707925472,0.0,2.5366743387317544e-06,0.0,0
445.0,268.700000000004,440.05776974653656,0.0011017545461597944,0.11233528282906646,500003000.0,0.0,7.94905699681366e-06,5e-06,6.3851596470620664e-09,0.0,0.0010519813787745974,0.0,2.535043736095279e-06,0.0,0
446.0,268.69000000000403,439.7272473915322,0.0011007593538037153,0.11233417705978166,500003000.0,0.0,7.955427835896918e-06,5e-06,6.37083908325661e-09,0.0,0.001054512764660388,0.0,2.533414144457748e-06,0.0,0
447.0,268.68000000000404,439.39695035774764,0.0010997678624857787,0.11233307540276183,500003000.0,0.0,7.961784417358102e-06,5e-06,6.356581461184015e-09,0.0,0.0010570425294171924,0.0,2.5317855623649086e-06,0.0,0
448.0,268.67000000000405,439.06687849763466,0.0010987800491462085,0.11233197783238458,500003000.0,0.0,7.96812680369108e-06,5e-06,6.342386332977733e-09,0.0,0.0010595706740112198,0.0,2.530157988409432e-06,0.0,0
449.0,268.66000000000406,438.737031663841,0.001097795890918185,0.11233088432324223,500003000.0,0.0,7.974455056946174e-06,5e-06,6.3282532550935716e-09,0.0,0.0010620971994075917,0.0,2.528531421161745e-06,0.0,0
450.0,268.65000000000407,438.4074097092051,0.0010968153651527146,0.1123297948501698,500003000.0,0.0,7.980769238734586e-06,5e-06,6.314181788412179e-09,0.0,0.0010646221065703754,0.0,2.5269058592327635e-06,0.0,0
451.0,268.6400000000041,438.0780124867574,0.0010958384493950923,0.1123287093882166,500003000.0,0.0,7.98706941023265e-06,5e-06,6.300171498062636e-09,0.0,0.001067145396462576,0.0,2.5252813012250148e-06,0.0,0
452.0,268.6300000000041,437.74883984971785,0.0010948651213935623,0.11232762791265971,500003000.0,0.0,7.993355632186082e-06,5e-06,6.286221953432502e-09,0.0,0.001069667070046145,0.0,2.5236577457578696e-06,0.0,0
453.0,268.6200000000041,437.41989165149323,0.0010938953590999834,0.11232655039899986,500003000.0,0.0,7.999627964914213e-06,5e-06,6.272332728132125e-09,0.0,0.0010721871282820049,0.0,2.522035191474308e-06,0.0,0
454.0,268.6100000000041,437.0911677456791,0.0010929291406500674,0.11232547682294447,500003000.0,0.0,8.005886468314056e-06,5e-06,6.258503399842457e-09,0.0,0.0010747055721300263,0.0,2.520413637000461e-06,0.0,0
455.0,268.6000000000041,436.7626679860545,0.001091966444386916,0.1123244071604299,500003000.0,0.0,8.012131201864469e-06,5e-06,6.244733550411873e-09,0.0,0.001077222402549067,0.0,2.5187930810049786e-06,0.0,0
456.0,268.5900000000041,436.43439222658344,0.0010910072488350409,0.11232334138759437,500003000.0,0.0,8.018362224630138e-06,5e-06,6.2310227656695846e-09,0.0,0.0010797376204969567,0.0,2.5171735221440855e-06,0.0,0
457.0,268.58000000000413,436.1063403214118,0.0010900515327145754,0.11232227948079387,500003000.0,0.0,8.024579595265608e-06,5e-06,6.217370635469975e-09,0.0,0.0010822512269305197,0.0,2.5155549590993064e-06,0.0,0
458.0,268.57000000000414,435.7785121248675,0.0010890992749270634,0.11232122141658585,500003000.0,0.0,8.030783372019182e-06,5e-06,6.203776753574811e-09,0.0,0.0010847632228055686,0.0,2.5139373905495034e-06,0.0,0
459.0,268.56000000000415,435.45090749145834,0.0010881504545630083,0.11232016717173665,500003000.0,0.0,8.036973612736843e-06,5e-06,6.19024071766041e-09,0.0,0.001087273609076919,0.0,2.512320815193117e-06,0.0,0
460.0,268.55000000000416,435.1235262758703,0.0010872050508956566,0.11231911672321737,500003000.0,0.0,8.04315037486609e-06,5e-06,6.176762129246613e-09,0.0,0.0010897823866983986,0.0,2.510705231738525e-06,0.0,0
461.0,268.54000000000417,434.7963683329679,0.001086263043374558,0.11231807004819405,500003000.0,0.0,8.049313715459716e-06,5e-06,6.163340593625304e-09,0.0,0.0010922895566228415,0.0,2.509090638893823e-06,0.0,0
462.0,268.5300000000042,434.46943351779134,0.0010853244116333371,0.11231702712403702,500003000.0,0.0,8.055463691179586e-06,5e-06,6.149975719870129e-09,0.0,0.0010947951198021092,0.0,2.5074770353893878e-06,0.0,0
463.0,268.5200000000042,434.1427216855551,0.0010843891354823665,0.11231598792831377,500003000.0,0.0,8.061600358300347e-06,5e-06,6.136667120760827e-09,0.0,0.0010972990771870971,0.0,2.5058644199654755e-06,0.0,0
464.0,268.5100000000042,433.8162326916489,0.0010834571948994398,0.11231495243877698,500003000.0,0.0,8.067723772713043e-06,5e-06,6.123414412697083e-09,0.0,0.001099801429727723,0.0,2.5042527913551315e-06,0.0,0
465.0,268.5000000000042,433.48996639163306,0.0010825285700470921,0.11231392063338586,500003000.0,0.0,8.073833989928807e-06,5e-06,6.110217215763525e-09,0.0,0.0011023021783729636,0.0,2.5026421483286555e-06,0.0,0
466.0,268.4900000000042,433.16392264124175,0.0010816032412432897,0.11231289249027032,500003000.0,0.0,8.079931065082339e-06,5e-06,6.097075153531569e-09,0.0,0.0011048013240708221,0.0,2.5010324896301623e-06,0.0,0
467.0,268.4800000000042,432.8381012963775,0.0010806811889896295,0.11231186798776616,500003000.0,0.0,8.086015052935525e-06,5e-06,6.0839878531866764e-09,0.0,0.0011072988677683715,0.0,2.4994238140471034e-06,0.0,0
468.0,268.47000000000423,432.51250221311324,0.0010797623939438061,0.11231084710438188,500003000.0,0.0,8.092086007880867e-06,5e-06,6.070954945341417e-09,0.0,0.0011097948104117354,0.0,2.4978161203508144e-06,0.0,0
469.0,268.46000000000424,432.18712524768813,0.0010788468369391513,0.1123098298188212,500003000.0,0.0,8.098143983944982e-06,5e-06,6.0579760641144344e-09,0.0,0.0011122891529461157,0.0,2.4962094073458997e-06,0.0,0
470.0,268.45000000000425,431.86197025650984,0.0010779344989604311,0.11230881610995591,500003000.0,0.0,8.104189034791945e-06,5e-06,6.045050846963675e-09,0.0,0.001114781896315774,0.0,2.494603673818344e-06,0.0,0
471.0,268.44000000000426,431.5370370961512,0.001077025361161832,0.11230780595684653,500003000.0,0.0,8.110221213726702e-06,5e-06,6.032178934757284e-09,0.0,0.0011172730414640549,0.0,2.4929989185812063e-06,0.0,0
472.0,268.43000000000427,431.2123256233496,0.0010761194048551914,0.11230679933872789,500003000.0,0.0,8.11624057369838e-06,5e-06,6.019359971677662e-09,0.0,0.0011197625893333877,0.0,2.4913951404513946e-06,0.0,0
473.0,268.4200000000043,430.88783569500595,0.0010752166115104433,0.11230579623501158,500003000.0,0.0,8.122247167303575e-06,5e-06,6.006593605194613e-09,0.0,0.0011222505408652916,0.0,2.4897923382546493e-06,0.0,0
474.0,268.4100000000043,430.5635671681835,0.0010743169627538407,0.11230479662528214,500003000.0,0.0,8.1282410467896e-06,5e-06,5.993879486026464e-09,0.0,0.001124736897000381,0.0,2.4881905108253424e-06,0.0,0
475.0,268.4000000000043,430.2395199001081,0.0010734204403624048,0.11230380048929156,500003000.0,0.0,8.13422226405768e-06,5e-06,5.9812172680805425e-09,0.0,0.001127221658678365,0.0,2.486589656997459e-06,0.0,0
476.0,268.3900000000043,429.9156937481639,0.0010725270262761377,0.11230280780697344,500003000.0,0.0,8.140190870666174e-06,5e-06,5.9686066084930876e-09,0.0,0.0011297048268380746,0.0,2.4849897756367204e-06,0.0,0
477.0,268.3800000000043,429.59208856989613,0.0010716367025738194,0.11230181855841526,500003000.0,0.0,8.14614691783364e-06,5e-06,5.956047167466596e-09,0.0,0.0011321864024174389,0.0,2.4833908655882267e-06,0.0,0
478.0,268.3700000000043,429.2687042230083,0.001070749451489439,0.11230083272387725,500003000.0,0.0,8.152090456441975e-06,5e-06,5.943538608334111e-09,0.0,0.0011346663863535066,0.0,2.4817929257182617e-06,0.0,0
479.0,268.36000000000433,428.9455405653611,0.0010698652554055332,0.11229985028378398,500003000.0,0.0,8.15802153703947e-06,5e-06,5.9310805974950534e-09,0.0,0.0011371447795824495,0.0,2.4801959549025e-06,0.0,0
480.0,268.35000000000434,428.6225974549712,0.001068984096852077,0.11229887121872428,500003000.0,0.0,8.163940209843852e-06,5e-06,5.918672804382409e-09,0.0,0.0011396215830395725,0.0,2.478599952027046e-06,0.0,0
481.0,268.34000000000435,428.29987475001053,0.0010681059585013752,0.11229789550944602,500003000.0,0.0,8.16984652474526e-06,5e-06,5.906314901408205e-09,0.0,0.0011420967976593127,0.0,2.4770049159801525e-06,0.0,0
482.0,268.33000000000436,427.9773723088061,0.0010672308231680638,0.11229692313685335,500003000.0,0.0,8.175740531309197e-06,5e-06,5.894006563937704e-09,0.0,0.0011445704243752432,0.0,2.475410845655732e-06,0.0,0
483.0,268.32000000000437,427.6550899898392,0.0010663586738062225,0.11229595408200699,500003000.0,0.0,8.181622278779444e-06,5e-06,5.8817474702479776e-09,0.0,0.0011470424641200723,0.0,2.4738177399501215e-06,0.0,0
484.0,268.3100000000044,427.333027651742,0.0010654894935202552,0.11229498832613372,500003000.0,0.0,8.187491816081008e-06,5e-06,5.8695373015627e-09,0.0,0.001149512917825673,0.0,2.4722255977907694e-06,0.0,0
485.0,268.3000000000044,427.0111851532996,0.0010646232655409094,0.11229402585060111,500003000.0,0.0,8.193349191822902e-06,5e-06,5.857375741895034e-09,0.0,0.001151981786423058,0.0,2.4706344180839505e-06,0.0,0
486.0,268.2900000000044,426.6895623534475,0.0010637599732432612,0.11229306663693706,500003000.0,0.0,8.199194454301025e-06,5e-06,5.8452624781224e-09,0.0,0.0011544490708424043,0.0,2.4690441997598562e-06,0.0,0
487.0,268.2800000000044,426.3681591112711,0.001062899600135836,0.11229211066681755,500003000.0,0.0,8.205027651500927e-06,5e-06,5.8331971999023265e-09,0.0,0.0011569147720130487,0.0,2.467454941750623e-06,0.0,0
488.0,268.2700000000044,426.04697528600457,0.001062042129862606,0.11229115792206956,500003000.0,0.0,8.210848831100587e-06,5e-06,5.821179599659658e-09,0.0,0.0011593788908635003,0.0,2.4658666429982307e-06,0.0,0
489.0,268.2600000000044,425.72601073703,0.001061187546199882,0.11229020838466641,500003000.0,0.0,8.216658040473132e-06,5e-06,5.809209372545982e-09,0.0,0.001161841428321439,0.0,2.46427930245049e-06,0.0,0
490.0,268.25000000000443,425.40526532387736,0.0010603358330525392,0.11228926203672507,500003000.0,0.0,8.222455326689528e-06,5e-06,5.797286216395835e-09,0.0,0.0011643023853137179,0.0,2.462692919055445e-06,0.0,0
491.0,268.24000000000444,425.0847389062225,0.001059486974459789,0.11228831886051083,500003000.0,0.0,8.228240736521263e-06,5e-06,5.785409831735424e-09,0.0,0.0011667617627663747,0.0,2.4611074917779034e-06,0.0,0
492.0,268.23000000000445,424.76443134388785,0.001058640954584078,0.11228737883842665,500003000.0,0.0,8.234014316442962e-06,5e-06,5.773579921699398e-09,0.0,0.001169219561604626,0.0,2.4595230195767436e-06,0.0,0
493.0,268.22000000000446,424.4443424968389,0.0010577977577239661,0.11228644195302673,500003000.0,0.0,8.239776112635041e-06,5e-06,5.76179619207888e-09,0.0,0.0011716757827528916,0.0,2.457939501437884e-06,0.0,0
494.0,268.21000000000447,424.12447222518614,0.0010569573682948086,0.11228550818699401,500003000.0,0.0,8.245526170986235e-06,5e-06,5.7500583511941334e-09,0.0,0.0011741304271347757,0.0,2.4563569363323986e-06,0.0,0
495.0,268.2000000000045,423.80482038918325,0.0010561197708400805,0.11228457752315557,500003000.0,0.0,8.25126453709617e-06,5e-06,5.7383661099347484e-09,0.0,0.001176583495673082,0.0,2.454775323245807e-06,0.0,0
496.0,268.1900000000045,423.485386849225,0.0010552849500309325,0.11228364994447881,500003000.0,0.0,8.256991256277905e-06,5e-06,5.726719181735711e-09,0.0,0.0011790349892898252,0.0,2.4531946611799887e-06,0.0,0
497.0,268.1800000000045,423.1661714658488,0.0010544528906524242,0.11228272543405815,500003000.0,0.0,8.262706373560386e-06,5e-06,5.715117282481565e-09,0.0,0.0011814849089062198,0.0,2.451614949124059e-06,0.0,0
498.0,268.1700000000045,422.84717409973223,0.0010536235776164027,0.11228180397512921,500003000.0,0.0,8.268409933690942e-06,5e-06,5.7035601305556016e-09,0.0,0.0011839332554426957,0.0,2.450036186087189e-06,0.0,0
499.0,268.1600000000045,422.5283946116928,0.0010527969959526207,0.11228088555105842,500003000.0,0.0,8.274101981137713e-06,5e-06,5.6920474467710864e-09,0.0,0.001186380029818898,0.0,2.4484583710807674e-06,0.0,0
500.0,268.1500000000045,422.20983286268813,0.001051973130805628,0.11227997014533964,500003000.0,0.0,8.279782560092046e-06,5e-06,5.680578954334288e-09,0.0,0.001188825232953684,0.0,2.4468815031139583e-06,0.0,0
501.0,268.14000000000453,421.89148871381207,0.00105115196744765,0.11227905774160862,500003000.0,0.0,8.28545171447094e-06,5e-06,5.669154378894033e-09,0.0,0.0011912688657651526,0.0,2.445305581226436e-06,0.0,0
502.0,268.13000000000454,421.5733620262983,0.0010503334912521645,0.11227814832361349,500003000.0,0.0,8.29110948791932e-06,5e-06,5.657773448379318e-09,0.0,0.0011937109291706117,0.0,2.4437306044296008e-06,0.0,0
503.0,268.12000000000455,421.255452661516,0.0010495176877198809,0.11227724187524424,500003000.0,0.0,8.29675592381244e-06,5e-06,5.646435893120089e-09,0.0,0.0011961514240866136,0.0,2.442156571769743e-06,0.0,0
504.0,268.11000000000456,420.93776048097135,0.0010487045424572017,0.1122763383805081,500003000.0,0.0,8.302391065258152e-06,5e-06,5.63514144571187e-09,0.0,0.0011985903514289385,0.0,2.4405834822805547e-06,0.0,0
505.0,268.10000000000457,420.62028534630605,0.0010478940411853266,0.1122754378235391,500003000.0,0.0,8.308014955099197e-06,5e-06,5.623889841045945e-09,0.0,0.0012010277121126062,0.0,2.439011335006953e-06,0.0,0
506.0,268.0900000000046,420.3030271192954,0.0010470861697411404,0.11227454018860117,500003000.0,0.0,8.313627635915493e-06,5e-06,5.612680816295283e-09,0.0,0.0012034635070518886,0.0,2.437440129009733e-06,0.0,0
507.0,268.0800000000046,419.98598566185,0.0010462809140634466,0.11227364546007057,500003000.0,0.0,8.319229150026316e-06,5e-06,5.6015141108222555e-09,0.0,0.001205897737160294,0.0,2.435869863336069e-06,0.0,0
508.0,268.0700000000046,419.6691608360131,0.0010454782602067336,0.11227275362245193,500003000.0,0.0,8.32481953949255e-06,5e-06,5.590389466234282e-09,0.0,0.0012083304033505872,0.0,2.434300537054106e-06,0.0,0
509.0,268.0600000000046,419.3525525039608,0.0010446781943300731,0.11227186466036687,500003000.0,0.0,8.330398846118857e-06,5e-06,5.5793066263063155e-09,0.0,0.0012107615065347845,0.0,2.4327321492295896e-06,0.0,0
510.0,268.0500000000046,419.036160528002,0.0010438807026977859,0.11227097855855317,500003000.0,0.0,8.335967111455823e-06,5e-06,5.5682653369667686e-09,0.0,0.001213191047624155,0.0,2.431164698929888e-06,0.0,0
511.0,268.0400000000046,418.71998477057474,0.0010430857716894337,0.11227009530187715,500003000.0,0.0,8.341524376802156e-06,5e-06,5.557265346333228e-09,0.0,0.0012156190275292454,0.0,2.4295981852497084e-06,0.0,0
512.0,268.03000000000463,418.4040250942502,0.0010422933877742846,0.11226921487530483,500003000.0,0.0,8.347070683206716e-06,5e-06,5.546306404558998e-09,0.0,0.001218045447159848,0.0,2.4280326072539952e-06,0.0,0
513.0,268.02000000000464,418.08828136172764,0.00104150353753929,0.11226833726393237,500003000.0,0.0,8.35260607147068e-06,5e-06,5.5353882639651944e-09,0.0,0.0012204703074250374,0.0,2.4264679640455117e-06,0.0,0
514.0,268.01000000000465,417.77275343583767,0.0010407162076615517,0.11226746245295738,500003000.0,0.0,8.358130582149557e-06,5e-06,5.5245106788772675e-09,0.0,0.001222893609233146,0.0,2.424904254703014e-06,0.0,0
